agent_id,step,n_episodes,survival_rate,wipe_rate,corner_rate,avg_duration,avg_reward
16,85000,5000,0.9644,0.0,0.0,95.61,9.2013
16,90000,5000,0.9772,0.0,0.0,96.83,9.4522
16,95000,5000,0.9698,0.0002,0.0,97.71,9.4662
16,100000,5000,0.9772,0.0,0.0,98.63,9.6331
16,105000,5000,0.9574,0.0002,0.0,95.01,9.0744
16,110000,5000,0.969,0.0002,0.0,97.55,9.4425
16,115000,5000,0.9742,0.0002,0.0,97.05,9.5345
16,120000,5000,0.9654,0.0002,0.0,94.71,9.2071
16,125000,5000,0.9712,0.0,0.0,97.06,9.4146
16,130000,5000,0.9784,0.0,0.0,98.5,9.6316
16,135000,5000,0.9778,0.0002,0.0,98.56,9.6318
16,140000,5000,0.983,0.0002,0.0,98.8,9.708
16,145000,5000,0.9766,0.0006,0.0,98.03,9.5662
16,150000,5000,0.9784,0.0008,0.0,98.53,9.6348
16,155000,5000,0.9678,0.0002,0.0,97.83,9.458
16,160000,5000,0.9664,0.0,0.0,97.56,9.4162
16,165000,5000,0.9672,0.0,0.0,97.8,9.4488
16,170000,5000,0.9686,0.0002,0.0,98.05,9.4877
16,175000,5000,0.9796,0.0,0.0,99.01,9.6948
16,180000,5000,0.9702,0.0002,0.0,96.61,9.3603
16,185000,5000,0.9694,0.0002,0.0,98.14,9.5044
16,190000,5000,0.9732,0.0,0.0,98.47,9.5767
16,195000,5000,0.972,0.0,0.0,97.72,9.4888
16,200000,5000,0.9588,0.0004,0.0,94.94,9.0779
16,205000,5000,0.9732,0.0004,0.0,98.13,9.5419
16,210000,5000,0.9684,0.0,0.0,97.86,9.4671
16,215000,5000,0.9752,0.0,0.0,98.86,9.6354
16,220000,5000,0.9724,0.0,0.0,98.76,9.5969
16,225000,5000,0.9728,0.0,0.0,97.66,9.4908
16,230000,5000,0.9772,0.0,0.0,98.39,9.6084
16,235000,5000,0.9562,0.0002,0.0,96.76,9.2338
16,240000,5000,0.9642,0.0002,0.0,97.44,9.3823
16,245000,5000,0.958,0.0,0.0,96.7,9.2456
16,250000,5000,0.9758,0.0002,0.0,97.28,9.4835
16,255000,5000,0.9748,0.0,0.0,98.53,9.5986
16,260000,5000,0.9764,0.0,0.0,99.42,9.7035
16,265000,5000,0.9778,0.0002,0.0,98.0,9.5758
16,270000,5000,0.9648,0.0,0.0,97.29,9.3731
16,275000,5000,0.9696,0.0,0.0,97.42,9.4345
16,280000,5000,0.9702,0.0002,0.0,97.96,9.4953
16,285000,5000,0.962,0.0,0.0,95.86,9.2026
16,290000,5000,0.9622,0.0002,0.0,97.34,9.3522
16,295000,5000,0.9748,0.0,0.0,96.71,9.4168
16,300000,5000,0.9678,0.0002,0.0,95.95,9.2695
17,5000,5000,0.2152,0.0044,0.0,1.68,-7.7587
17,10000,5000,0.271,0.004,0.0,2.31,-7.1323
17,15000,5000,0.3988,0.0022,0.0,4.68,-5.6042
17,20000,5000,0.682,0.0012,0.0,20.42,-1.1697
17,25000,5000,0.7956,0.0004,0.0,32.44,1.1799
17,30000,5000,0.8928,0.0,0.0,58.7,4.787
17,35000,5000,0.942,0.0004,0.0,82.77,7.7426
17,40000,5000,0.9244,0.0004,0.0,75.27,6.7632
17,45000,5000,0.9468,0.0,0.0,86.33,8.0957
17,50000,5000,0.944,0.0004,0.0,89.69,8.4031
17,55000,5000,0.943,0.0006,0.0,88.53,8.2773
17,60000,5000,0.949,0.0002,0.0,90.76,8.6412
17,65000,5000,0.965,0.0002,0.0,95.19,9.1783
17,70000,5000,0.9768,0.0,0.0,94.83,9.2489
17,75000,5000,0.9688,0.0,0.0,94.16,9.101
17,80000,5000,0.972,0.0,0.0,97.77,9.4946
17,85000,5000,0.9474,0.0002,0.0,93.34,8.8025
17,90000,5000,0.9628,0.0,0.0,92.12,8.8363
17,95000,5000,0.9604,0.0,0.0,96.33,9.2333
17,100000,5000,0.9584,0.0004,0.0,90.16,8.5957
17,105000,5000,0.9624,0.0,0.0,97.31,9.3514
17,110000,5000,0.965,0.0002,0.0,94.41,9.0878
17,115000,5000,0.9692,0.0,0.0,96.7,9.3585
17,120000,5000,0.9568,0.0004,0.0,95.92,9.156
17,125000,5000,0.9664,0.0,0.0,96.38,9.3745
17,130000,5000,0.9676,0.0004,0.0,96.07,9.2797
17,135000,5000,0.9688,0.0,0.0,95.62,9.2471
17,140000,5000,0.9708,0.0,0.0,93.32,9.0368
17,145000,5000,0.95,0.0,0.0,91.6,8.7406
17,150000,5000,0.971,0.0002,0.0,97.38,9.4504
17,155000,5000,0.9736,0.0002,0.0,98.64,9.5976
17,160000,5000,0.9764,0.0002,0.0,94.89,9.3034
17,165000,5000,0.9544,0.0,0.0,90.4,8.5823
17,170000,5000,0.9688,0.0,0.0,92.36,8.9204
17,175000,5000,0.9696,0.0,0.0,97.81,9.4743
17,180000,5000,0.968,0.0,0.0,95.49,9.2255
17,185000,5000,0.9732,0.0,0.0,96.29,9.3579
17,190000,5000,0.959,0.0002,0.0,94.05,8.9912
17,195000,5000,0.9692,0.0,0.0,96.94,9.3827
17,200000,5000,0.9704,0.0,0.0,94.94,9.1947
17,205000,5000,0.9646,0.0002,0.0,97.37,9.4225
17,210000,5000,0.98,0.0,0.0,96.16,9.4802
17,215000,5000,0.9764,0.0,0.0,97.72,9.5339
17,220000,5000,0.9802,0.0002,0.0,96.83,9.7013
17,225000,5000,0.9592,0.0,0.0,95.47,9.3123
17,230000,5000,0.9594,0.0002,0.0,96.61,9.2752
17,235000,5000,0.9846,0.0002,0.0,98.51,9.8598
17,240000,5000,0.969,0.0002,0.0,97.17,9.4035
17,245000,5000,0.9758,0.0002,0.0,97.64,9.5196
17,250000,5000,0.9648,0.0,0.0,96.43,9.2878
17,255000,5000,0.9606,0.0002,0.0,96.41,9.2427
17,260000,5000,0.9528,0.0,0.0,93.8,8.903
17,265000,5000,0.9672,0.0,0.0,97.51,9.5133
17,270000,5000,0.9702,0.0002,0.0,97.62,9.4612
17,275000,5000,0.9748,0.0,0.0,98.32,9.6353
17,280000,5000,0.9642,0.0002,0.0,96.02,9.2404
17,285000,5000,0.9676,0.0,0.0,97.17,9.3902
17,290000,5000,0.9784,0.0,0.0,96.52,9.4339
17,295000,5000,0.9566,0.0002,0.0,95.5,9.1118
17,300000,5000,0.9604,0.0,0.0,97.1,9.3096
18,5000,5000,0.2008,0.0034,0.0,1.63,-7.9091
18,10000,5000,0.2554,0.003,0.0,2.21,-7.2999
18,15000,5000,0.425,0.001,0.0,4.73,-5.3347
18,20000,5000,0.7004,0.0014,0.0,16.44,-1.3819
18,25000,5000,0.8576,0.0004,0.0,50.21,3.5824
18,30000,5000,0.916,0.0004,0.0,74.68,6.622
18,35000,5000,0.922,0.0,0.0,78.41,7.0533
18,40000,5000,0.9434,0.0002,0.0,80.27,7.4552
18,45000,5000,0.9612,0.0004,0.0,84.22,8.0298
18,50000,5000,0.962,0.0002,0.0,93.32,8.9484
18,55000,5000,0.961,0.0,0.0,92.03,8.8093
18,60000,5000,0.9706,0.0002,0.0,93.64,9.0667
18,65000,5000,0.9648,0.0,0.0,96.05,9.2496
18,70000,5000,0.9732,0.0004,0.0,96.71,9.4592
18,75000,5000,0.9752,0.0,0.0,96.3,9.3792
18,80000,5000,0.9834,0.0002,0.0,97.85,9.6171
18,85000,5000,0.9772,0.0,0.0,99.44,9.7135
18,90000,5000,0.9496,0.0004,0.0,91.45,8.6374
18,95000,5000,0.982,0.0,0.0,98.16,9.6346
18,100000,5000,0.9684,0.0,0.0,97.91,9.5074
18,105000,5000,0.972,0.0,0.0,98.54,9.5709
18,110000,5000,0.9712,0.0,0.0,98.64,9.5728
18,115000,5000,0.9752,0.0,0.0,97.2,9.47
18,120000,5000,0.98,0.0,0.0,96.93,9.4909
18,125000,5000,0.974,0.0,0.0,97.96,9.5331
18,130000,5000,0.9584,0.0004,0.0,93.97,8.977
18,135000,5000,0.98,0.0,0.0,96.47,9.5566
18,140000,5000,0.97,0.0,0.0,97.83,9.4801
18,145000,5000,0.9742,0.0002,0.0,97.69,9.5081
18,150000,5000,0.9692,0.0,0.0,93.5,9.0392
18,155000,5000,0.9644,0.0004,0.0,95.2,9.16
18,160000,5000,0.9784,0.0,0.0,97.72,9.5543
18,165000,5000,0.9718,0.0002,0.0,94.97,9.2125
18,170000,5000,0.981,0.0002,0.0,99.71,9.7788
18,175000,5000,0.9728,0.0,0.0,97.75,9.4984
18,180000,5000,0.964,0.0,0.0,95.84,9.22
18,185000,5000,0.9618,0.0002,0.0,97.09,9.3232
18,190000,5000,0.9724,0.0004,0.0,98.47,9.5687
18,195000,5000,0.971,0.0002,0.0,95.98,9.3046
18,200000,5000,0.9576,0.0008,0.0,96.07,9.1788
18,205000,5000,0.9696,0.0,0.0,98.38,9.5305
18,210000,5000,0.962,0.0,0.0,95.83,9.3047
18,215000,5000,0.9698,0.0002,0.0,97.54,9.5479
18,220000,5000,0.9648,0.0,0.0,95.2,9.1646
18,225000,5000,0.9718,0.0006,0.0,96.49,9.3647
18,230000,5000,0.9484,0.0,0.0,93.51,9.0016
18,235000,5000,0.97,0.0,0.0,96.89,9.3862
18,240000,5000,0.968,0.0004,0.0,94.93,9.1702
18,245000,5000,0.9714,0.0002,0.0,97.86,9.5574
18,250000,5000,0.9704,0.0,0.0,96.9,9.3905
18,255000,5000,0.9708,0.0,0.0,98.58,9.5627
18,260000,5000,0.9712,0.0,0.0,97.61,9.4704
18,265000,5000,0.9692,0.0,0.0,93.86,9.0747
18,270000,5000,0.9696,0.0,0.0,93.32,9.0891
18,275000,5000,0.9562,0.0002,0.0,91.69,8.7267
18,280000,5000,0.9712,0.0,0.0,93.71,9.0798
18,285000,5000,0.9682,0.0002,0.0,96.9,9.369
18,290000,5000,0.9602,0.0002,0.0,92.48,8.8459
18,295000,5000,0.9656,0.0,0.0,95.43,9.1951
18,300000,5000,0.9496,0.0,0.0,89.71,8.4618
19,5000,5000,0.2074,0.0026,0.0,1.77,-7.8279
19,10000,5000,0.2368,0.0032,0.0,2.0,-7.5079
19,15000,5000,0.4254,0.001,0.0,4.88,-5.3154
19,20000,5000,0.6112,0.0008,0.0,12.52,-2.6727
19,25000,5000,0.7836,0.0004,0.0,35.94,1.4131
19,30000,5000,0.8514,0.001,0.0,55.77,4.402
19,35000,5000,0.9062,0.0002,0.0,73.0,6.4754
19,40000,5000,0.9448,0.0004,0.0,83.45,8.0409
19,45000,5000,0.9572,0.0,0.0,88.69,8.8278
19,50000,5000,0.9386,0.0002,0.0,88.28,8.5744
19,55000,5000,0.9622,0.0002,0.0,90.78,9.1797
19,60000,5000,0.954,0.0,0.0,87.72,8.9303
19,65000,5000,0.9656,0.0,0.0,92.12,9.4027
19,70000,5000,0.9524,0.0,0.0,91.07,8.7611
19,75000,5000,0.938,0.0,0.0,89.87,8.9498
19,80000,5000,0.9674,0.0002,0.0,94.26,9.9681
19,85000,5000,0.9684,0.0,0.0,95.89,10.4116
19,90000,5000,0.982,0.0,0.0,97.35,10.1423
19,95000,5000,0.9574,0.0002,0.0,93.95,9.2463
19,100000,5000,0.9574,0.0002,0.0,95.66,9.7544
19,105000,5000,0.9708,0.0004,0.0,97.41,9.8542
19,110000,5000,0.955,0.0002,0.0,96.7,9.257
19,115000,5000,0.962,0.0004,0.0,94.04,9.8353
19,120000,5000,0.96,0.0,0.0,94.88,9.5986
19,125000,5000,0.9748,0.0,0.0,98.08,10.0336
19,130000,5000,0.9722,0.0002,0.0,97.93,9.7605
19,135000,5000,0.9794,0.0002,0.0,99.38,10.1966
19,140000,5000,0.9704,0.0004,0.0,97.14,10.1973
19,145000,5000,0.9764,0.0008,0.0,98.58,10.5149
19,150000,5000,0.976,0.0,0.0,98.13,10.6315
19,155000,5000,0.9588,0.0,0.0,97.05,9.5838
19,160000,5000,0.9606,0.0002,0.0,97.26,9.7414
19,165000,5000,0.9848,0.0,0.0,99.1,10.2295
19,170000,5000,0.978,0.0,0.0,99.57,10.2699
19,175000,5000,0.9764,0.0,0.0,97.95,10.0797
19,180000,5000,0.9682,0.0002,0.0,97.35,9.6969
19,185000,5000,0.9724,0.0,0.0,98.25,10.0475
19,190000,5000,0.9752,0.0,0.0,98.99,9.9796
19,195000,5000,0.9746,0.0004,0.0,98.54,10.2839
19,200000,5000,0.9696,0.0002,0.0,96.99,9.8276
19,205000,5000,0.9696,0.0,0.0,97.48,10.0114
19,210000,5000,0.9762,0.0002,0.0,98.25,9.8701
19,215000,5000,0.9748,0.0,0.0,97.73,9.813
19,220000,5000,0.9752,0.0,0.0,98.27,9.8213
19,225000,5000,0.9824,0.0,0.0,98.27,9.9827
19,230000,5000,0.9646,0.0002,0.0,97.28,9.8765
19,235000,5000,0.974,0.0,0.0,97.82,10.4741
19,240000,5000,0.9788,0.0,0.0,98.68,9.9639
19,245000,5000,0.9632,0.0,0.0,97.04,9.7472
19,250000,5000,0.9708,0.0,0.0,96.97,9.9513
19,255000,5000,0.9712,0.0,0.0,97.59,9.9041
19,260000,5000,0.9692,0.0,0.0,96.6,10.1793
19,265000,5000,0.9712,0.0,0.0,97.13,9.8107
19,270000,5000,0.9664,0.0,0.0,96.92,9.6162
19,275000,5000,0.9752,0.0,0.0,96.19,9.7876
19,280000,5000,0.9594,0.0002,0.0,96.49,9.8364
19,285000,5000,0.9548,0.0,0.0,93.84,9.7977
19,290000,5000,0.9582,0.0002,0.0,95.74,9.4037
19,295000,5000,0.9604,0.0,0.0,96.14,9.5217
19,300000,5000,0.9654,0.0002,0.0,96.73,10.244
